id,name
2918,Material: Durable Nylon
2919,"Please note, protection plan details will be delivered by EMAIL ONLY, via AmazonSupport@Warrantech.com, within 72 hours of purchase. Please print a copy of the email for your records."
2920,"If You purchased the Jewelry Plan, coverage includes prong and mounting repair, rhodium plating, stone resetting (excluding center stone), pearl restringing, crown, case, bezel, dents, chips, cracks, gouges, soldering, and the necessary materials and labor costs to repair the product to a usable and wearable condition."
2921,Repair coverage only applies if repair is necessitated by wear during normal usage of the product under the conditions for which it was designed.
2922,"We reserve the right to re-facet, re-polish, or re-cut any gemstone submitted for service under this contract and may elect to do so as long as the gemstone weight loss of such action would not differ by more than ten percent (10%) of the original weight."
2923,"If a covered repair cannot be completed, you will be reimbursed with an Amazon gift card for up to the amount of your original product purchase price."
2924,Service Plans
2925,Audio-Video Components
2926,"Apple IOS system cannot sync Message and Bluetooth notification, not apply for APK function. 1.48"" Capacitive Touch Screen TFT LCD + Bluetooth V3.0+EDR"
2927,Time / Date / Week / Battery state display. Answer or Dial calls from your wrist.
2928,Ringing reminder when you receive a call. Ringing reminder once your mobile phone disconnected.
2929,Android System can support all function in the description
2930,"BUT Iphone IOS only support:Passometer,Calendar,Call Sync,Calculator,Clock,Stopwatch."
2931,Koskin
2932,Color: Graphite
2933,"Product Material: Cotton twill, vegan leather"
2934,Dimensions (WxDxH): 16 in x 5.5 in x 12.5 in
2935,Professional styling with fashion-inspired materials
2936,Durable Vegan-leather exterior with contrasting trim and polished nickel fittings
2937,"The most streamlined of sleeves cradles your tablet in the main compartment and stores essential accessories in a front zipper pocket. Confidently tote your power adapter, USB cord, earbuds or phone in the outer pocket, while an interior protection panel keeps your screen safe. Easily transport this sleek design solo or tucked into another bag."
2938,"Compact sleeve fits the iPad mini, Kindle Fire HD, Samsung Galaxy Tab 2 7.0, Google Nexus 7 and other 7 Tablets with or without a fitted folio"
2939,Screen projection panel separates tablet from front pocket contents to prevent scratching
2940,"Checkpoint-friendly split design separates laptop from accessories, to allow clear x-ray scanning"
2941,Screen size designed to fit 15.4 widescreen laptops
2942,Protection padded laptop section
2943,"Organization spacious exterior file pocket with phone sleeve, pen loops and key clip, and interior pockets with room for files, mobile accessories, business cards and more"
2944,"Ergonomics includes a removable, adjustable padded shoulder strap, a carry handle, and a trolley strap for attachment to rolling luggage"
2945,"CONVENIENTLY CHARGE YOUR DEVICES: Charge your phone & other gadgets anywhere -in the car or at the airport WITHOUT EVER UNPACKING YOUR BACKPACK. You can quickly and conveniently charge your phone, tablet and other devices via an External USB 2.0 charging port with set-in charging cable"
2946,"HIGH-QUALITY & EXTRA DURABLE: Made of water-resistant Eco-friendly 300D polyester, nylon polyester lining & durable waterproof-designed zipper; let your stuff avoid getting wet in backpacks when it rain. No matter if it is raining or snowing, never worry about getting your laptop and clothes damp inside of the Business Laptop Backpack"
2947,"ROOMY COMPARTMENTS  Whether its about taking your computer to a high school or packing clothes for a trip, AIBAG backpack will prove to have more than enough space. Pack your laptop, tablet, books, and other essentials for the daily commute inside this large travel laptop backpack"
2948,"LIGHTWEIGHT & CLASSIC: The design of The AIBAG Laptop Backpack with USB Charging Port looks cool in grey and is functional for everyday activities, college, school, business, working, traveling. Comfortable and lightweight with soft, breathable straps and padded back"
2949,PERFECT SIZE - Approx dimensions: 12.6 x 18.1 x 5.9 Inch Travel laptop backpack applies to computers up to 17 inches. Carry your digital notebook comfortably anywhere you go and let your worries go away with extra protection of your Laptop on the backside of the backpack
2950,160 millimeters high
2951,220 millimeters wide
2952,Padded adjustable shoulder strap
2953,Main zippered compartment features protected laptop section with soft micro suede lining and designated tablet compartment with plenty of room for technology chargers and your wallet
2954,"Forward zippered pocket includes business card slots, pen loops, and key fob"
2955,Easy access front and rear side entry pockets are perfect for tucking your tablet or e-reader
2956,"Laptop Compatibility: Fits screen sizes up to 14"""
2957,Everest Deluxe Traveler's Laptop Backpack Black & Gray
2958,Padded Mesh Shoulder Straps And Back Panel
2959,Dual Side Mesh Bottle Pockets
2960,Spacious Main Compartment That Includes Padded Laptop Sleeve
2961,"Bag Size: 19.5"" x 13.5"" x 9"""
2962,Connects wirelessly via Bluetooth
2963,Includes handy wrist strap
2964,Play audio from non Bluetooth devices via 3.5mm (1/8) audio cable (included)
2965,Available in four bright colors
2966,"Canvas, leather trim"
2967,"This backpack is made of high density canvas and crazy horse leather trim, it is durable and stylish"
2968,"The dimensions of the backpack is about 16.5(H)*12.2(L)*4.7(W)inch/42(H)*31(L)*12(W)cm; Fits most 15.6"" laptop, A4 paper and iPad"
2969,This laptop backpack has two Magnetic quick snap buckles for easy to access; Flexible laptop strap with velcro design to provide comprehensive protection for your laptop
2970,Adjustable shoulder strap can be applied to different height and body type
2971,"Professional laptop compartment design, to provide comprehensive protection for your laptop"
2972,Made of high quality PU leather
2973,"Dimension: 13 inches tall, 10.5 inches wide, 6.5 inches thick; holds iPads and 13 inch laptops"
2974,6 individual pocket for storing and organzing your personal belongings
2975,Top Handles for easy carrying; Adjustable shoulder strap
2976,"iPads, small tablets, and laptops friendly"
2977,High Quality Plastic
2978,Interior Rubber Guard Rails for Shock Absorption and Scratch Protection
2979,"Direct Access to Widescreen, Ultra-Slim, Hard Shell, Lightweight Construction"
2980,"Approx. Size: 2.50""W x 5.00""H x 0.75""D"
2981,Extend that fabulous Chevron pattern to your cell phone! A great way to match your favorite Chevron accessories or add flair to any outfit while protecting your phone.
2982,"Superior protection for your phone in a gorgeous Leopard print design! The best way to keep you stepping in fashion while on the prowl, this hardshell case lets you express your style and add a chic accessory to your wardrobe at the same time! For iPhone 5 5s 5c."
2983,"Approx. Size: 3.45""W x 6.00""H x 0.50""D"
2984,Two Interior Card Slots
2985,"Side Magnetic Tab Closure, Unique Stand Up Design for Hands Free Use, Direct Access to Widescreen, Interior Rubber Guard Rails for Shock Absorption and Scratch Protection, Ultra-Slim, Hard Shell, Lightweight Construction"
2986,"Approx. Size: 3""W x 5.5""H x .55""D"
2987,"Protect your phone with the chic simplicity of Dasein's new ultra slim phone case. new Magnetic tab closure, interior card slot & see through ID pocket, flat item slot, interior rubber guard rails for shock absorption and scratch protection all in a lightweight design make this hard shell case the perfect protection for your Samsung S4 Phone!"
2988,Enjoy a 1 Year Mfg's Warranty against all defects.
2989,"Measures: 15"" X 18 1/2"" X 8""; Lightweight 2 lbs 4 oz"
2990,A perfect marriage of professional looks &functional design!
2991,Durable Hardware and Zippers
2992,"Padded 15.6"" Laptop Pocket, Tablet Carry Sleeve + Many More Pockets to Organize"
2993,Subwoofer Kits
2994,The Skinomi TechSkin Samsung Gear S full body protector is specifically designed to provide complete full-body coverage; Material flexibility allows total coverage regardless of shape or size
2995,"Self-Healing, flexible, tough, military-grade thermoplastic urethane, designed to absorb impact; The TechSkin is resistant against scratches, punctures, UV light and will not yellow"
2996,"Easy, error-proof, and anti-bubble installation; Liquid solution allows adjustments during installation; Significantly reduces dust, oil and fingerprint smudges"
2997,"Clear full body skin protector for Samsung Gear S with smooth surface; A great alternative to a typical ""static cling"" protectors"
2998,Made in the USA and comes with the Skinomi Lifetime Replacement Warranty from Manufacturer
2999,"VanGody El Prado Collection, Durable, fashionable and functional"
3000,"Easily transforms into a messenger bag, shoulder bag or backpack"
3001,Shock absorbent interior with water-resistant nylon exterior tapestry
3002,"Designated accessory pocket for a notepad, cell phone, tablet or e-Reader"
3003,"Extra front zipper pocket for storage of chargers, cables and much more!"
3004,Yurbuds twist lock technology is guaranteed never to fall out. Connectivity Technology: Wired
3005,Sweat & water resistant design for increased longevity
3006,Yurbuds allow ambient sound so you can hear your surroundings for safety
3007,Microphone & 1 button remote for controlling calls and music with all smartphones
3008,Digital Picture Frame Screen Protector Foils
3009,--- PROTECTIVE --- Integrated well-padded compartment holds laptop with screens from 10 to 15.6 inches. Buffer design leaves 1 inch space between laptop sleeve and bag bottom to prevent damage by a sudden drop.
3010,--- COMFORTABLE --- Airflow back system multi-panel design keeps your back and shoulders comfortable with soft padding and deep airflow channels that work to improve circulation.
3011,"--- ORGANZIER --- Interior organizer provides divider pockets for mouse, AC power adapter, pens, cell phone and etc. Plenty of pockets to organize whatever you need to carry"
3012,--- DURABLE --- The backpack is made of heavy duty 1200D nylon and SBS metal zippers. It is built for long lasting and rugged use.
3013,--- CARRY ON SIZE --- The bag fit well in airline overhead compartments and under airline seats with no problem.
3014,Omni-Shield advanced repellency
3015,"Fits up to 15"" laptop"
3016,Compression straps
3017,Foam padded back for support and comfort
3018,Fabric: 100% 600D polyester
3019,Durable
3020,1680D polyester exterior with fully lined tear-resistant interior
3021,"Double compartment top zip construction designed with checkpoint friendly / EZ-scan feature which complies with TSA guidelines so your laptop does not need to be removed when passing through airport security checkpoints, allowing you to get on your way faster"
3022,"Front compartment is padded to hold most laptops with up to a 15.6"" screen"
3023,Center underside zippered divider is used to allow portfolio to lay flat for passing through airport security checkpoints without having to remove your laptop
3024,"Large rear compartment features multiple accessory pockets, two file dividers, an extensive organizer to hold a variety of business essentials, and a padded ipad/tablet pocket"
3025,100% Imported
3026,Dimensions: (WxHxD) 14 x 11 x 4 in (36 x 28 x 10 cm). Can easily accommodate 14 inch mac air and macbooks.
3027,It has one zipper pocket in the front and comes with three inner compartments with one internal zipper pocket.
3028,Original handmade leather bag with dark brown color and metal fittings. To increase the darkness of leather oil and sundry it.
3029,Please note that since this is original leather bag it comes with a distinct smell which fades away after 3-4 weeks of regular use. Also the leather might feel a bit stiff in the starting but it loosens out with usage.
3030,"RED, Yellow,White - Three color coded RCA composite cable allows for easy connection from multimedia PC to television"
3031,"Projector or equipment with RCA in Easy to install, plug and play"
3032,Flip down view flap for on- the-go device access and functionality
3033,Over the shoulder wearability with easy click strap attachment formatted to allow quick shifting from back to front function modes
3034,"Integrated precision cut camera hole enables picture taking without device removal, and audio port cut out provides access to music while on the move"
3035,Internal slip pocket for flat documents or secondary device storage
3036,Durable 270 x 500D blended weave polyester and nylon construction
3037,Material: Outer: Durable Water-Resistant Polyester; smooth sturdy zippers.
3038,"Size: backpack: 11.8""Lx16.5""Hx5.1""D; 1 padded laptop pocket fits most 14in laptop or below 14in; Weight: 0.48KG."
3039,"Construction: roomy main compartment can hold textbooks, magazines, A4 files; 2 side pockets can hold a water bottle and an umbrella; 1 Front utility pocket keeps the essentials easily accessible; 2 inner open pockets; 2 pen holders; 1 inner zipper pocket;"
3040,"Comfortable: an ergonomically airflow padded back panel system wicks away moisture and prevent overheating. Airflow padded adjustable shoulder straps for all day comfort. The bag has a top handy loop for easy grab and hang, added versatile for this pack."
3041,"This cute animals backpack will catch everyone's eyes. It is available for all types of occasions for students use, casual daily use, or travelling."
3042,Made from very strong and thick cotton canvas.
3043,"Ideal for use at college, the gym, the beach or sports kit."
3044,It measures 53 x 30 x 30 cm and has a 30 litre capacity.
3045,It has a rope draw cord closure.
3046,The dimensions are 37.5 x 30 x 10.5cm.
3047,Material: Outer: Durable water resistant eco-friendly polyester fabric (but not completely waterproof); smooth sturdy zippers.
3048,"Size: backpack: 11.8""Lx17.1""Hx5.5""D; 1 padded laptop pocket fits most 15.6in laptop or below 15.6in, and it keep your laptop stay in place with a Velcro; Weight: 0.5KG."
3049,"Construction: roomy main compartment can hold textbooks, magazines, A4 files; 2 side pockets can hold a water bottle and an umbrella; 1 Front utility pocket keeps the essentials easily accessible; 2 inner open pockets; 2 pen holders; 1 inner zipper pocket; 1 key chain."
3050,"Cute birds pattern will catch everyone's eyes. It is available for all types of occasions for students use, casual daily use, or travelling."
3051,High Quality Plastic/Silicone
3052,"Direct Access to Widescreen, Interior Guard Rails for Shock Absorption and Scratch Protection, Optimized protection to prevent phone damage"
3053,"Approx. Size: 3""W x 5.75""H x 0.25""D"
3054,Add a little sparkle to your phone with this Rhinestone accent cell phone case. The flexible silicone interior hugs and protects your Samsung Galaxy S5 phone with style!
3055,Accommodates Up To a 15 Book Pro
3056,Faux Fur Lined Padded MacBook Compartment
3057,Faux Fur Lined Padded iPad Compartment
3058,Built-In EVA Protected GRID-IT! Pocket
3059,Document Pocket
3060,"Accommodates Up To a 13"" MacBook Pro"
3061,Faux Fur Lined Padded MacBook compartment
3062,Faux Fur Lined Padded iPad compartment
3063,Built-In EVA Protected GRID-IT! pocket
3064,"17.72"" high"
3065,"9.84"" wide"
3066,"17.72"" high and 9.84"" wide"
3067,Vinyl body with leopard pattern interior lining
3068,Interior organizer section with leopard interior lining
3069,Top zippered closure
3070,Interior Guard Rails for Shock Absorption and Scratch Protection
3071,"Direct Access to Widescreen, Optimized Protection to Prevent Phone Damage"
3072,"Approx. Size: 3""W x 3.75""H x 0.55""D"
3073,"Add a little sparkle to your phone with this Rhinestone accent cell phone case. The hardshell plastic exterior lined with a soft, flexible silicone interior hugs and protects you phone with style!"
3074,Snap closure
3075,Premium neoprene outer panels layered over faux fur
3076,Lined interior walls for enhanced support
3077,Streamlined construction designed for durability and performance
3078,Magnetic snap closure to secure your MacBook Pro
3079,Italian Calfskin Leather
3080,Silver Zipper
3081,Inside Zip Pocket
3082,"Detachable Shoulder Strap - 38-44"""
3083,Canvas Lining
3084,Rigid Plextonium polycarbonate hard shell and vegan leather front cover provide full protection
3085,"Magnetic closure keeps the front cover closed and secure, while the microfiber inner lining provides additional protection against bumps and drops"
3086,"Slim, professional, and trustworthy design"
3087,Typing and viewing mode for hands free media streaming
3088,Choose from available size options
3089,Made of flexible neoprene padding
3090,Sleek black finish
3091,Padding provides extra protection
3092,Designed for up to 13.3 in. laptops
3093,500D Cordura nylon matte ripstop (TNF Black
3094,"The FlexVent suspension system boasts custom injection-molded shoulder straps, a padded mesh back panel with a spine channel and a wicking lumbar panel for maximum support and ventilation"
3095,"Dedicated, lie-flat, fleece-lined laptop compartment allows for protected, checkpoint-friendly travel"
3096,Main compartment for books and binders
3097,"Padded, fleece-lined tablet sleeve located in the front compartment for quick access"
3098,"Front compartment has internal organization with a fleece-lined media pocket, secure zippered pocket and elastic webbing for cord management"
3099,"14.5"" shoulder drop"
3100,"21"" high"
3101,Carry your gear during action-packed weekends or done-in-a-day hikes in our completely redesigned 33-liter Big Shot daypack.
3102,"Mesh,Nylon,Polyester"
3103,"15"" shoulder drop"
3104,Classic 28-liter backpack updated with easy-to-access pockets and an overhauled suspension system
3105,"Dual-density, Bi-ComponentArmor provides anti-shock drop protection"
3106,"Outer shells nest securely together for slimline handheld use with full access to Camera, Ports and controls"
3107,Case easily flips from closed to ready-for-use in one simple motion
3108,Rubberized inlay for ergonomic grip and non-slip stability on lap or table surface
3109,Adjustable viewing and typing angles with superior stability
3110,"Our patent-pending, mounting system expands and contracts to fit a variety of device sizes and thicknesses."
3111,Thin design keeps device lightweight and bulk-free.
3112,Multiple landscape stand positions.
3113,Elastic closure strap.
3114,Thin keyboard case with a cutting edge design.
3115,Removable Bluetooth keyboard adjusts for optimal typing positions.
3116,41mm Case Diameter
3117,Works with iPhone and android
3118,Android users only can read & receive text messages- App Required
3119,Not water resistant
3120,Premium scratch protection
3121,Ultra-smooth
3122,Crystal clear
3123,Clean and simple
3124,"Protective: Made of fortified tempered glass, it delivers unprecedented scratch protection."
3125,Crystal Clear: High-grade tempered glass provides ultimate clarity.
3126,Eco-Friendly Cloth. Made from 900D water resistant polyester. You wouldn't have to worry about your important stuffs in rainy days anymore
3127,"Perfect Size. Dimensions 17.3""(H) x 11.8""(L) x 5.9""(D). Moderate size backpack with capacity 24 liters, holds daily essentials up to 30lbs. Features dual water bottle pockets, padded sleeve for 15.6-inch laptop and multiple interior organizer pocket to keep your gadgets neatly"
3128,"Quality Zipper. Panel-loading style zipper rucksack. Double-headed zippers for easiest access, durable SBS zippers for long lasting"
3129,"Stylish Prints. Selective eye-catching colors and cool designer patterns, a must have personalized bag that will level up your style"
3130,"Ergonomic Design. Lightweight construction (1.2lbs). Daypack with adjustable padded shoulder strap for a custom fit, padded back panel for added comfort"
3131,"Guaranteed Quality. All stitching of this bookbag is reinforced. Order contains 1 Year, Hassle Free Quality Warranty. Professional and efficient customer support with 7 x 24 x 365 hours"
3132,Hard Plastic
3133,135 Wide Angle Lens; 5.0MP Still Image Resolution
3134,1080p Full HD 30fps Video Resolution
3135,Anti-Scratch/Anti Shock UV Protected Safety Lens
3136,Waterproof up to 3m/10ft; -20c Freeze Proof/Dust Proof
3137,"Micro SDHC Expandable to 32GB (card not included); Built in Lithium-Ion Battery, USB Port and Vibration Alerts"
3138,"Measures: 16.5"" x 13"" x 5"" - Padded Laptop Sleeve 15.5"" x 10"" x 2"""
3139,Front Organizer Section For Business Essentials
3140,1 Year Manufacturer's Warranty
3141,Divided Back Pocket For Files& Folders
3142,Durable Yet Lightweight Leather Construction with Quality Hardware
3143,DEAR BUYER:-Please Ignore Amazon Given Shipping Time. We Ship FedEx Priority and your Parcel Should be With You Within a Week. PLEASE PROVIDE CONTACT NUMBER FOR THE FASTEST SHIPMENT.
3144,PLEASE NOTE : GIVEN PICTURES ARE AUTHENTIC ORIGINAL GOATSTUFF BAG. WE DO NOT HOLD RESPONSIBILITY FOR THE ITEMS QUALITY OR RESEMBLANCE WITH THE GIVEN PICTURES IF BOUGHT FROM A DIFFERENT SELLERS. THANK YOU
3145,"SIZE : 13*17*6 inches, 2 front pockets outiside, backside zipper pocket."
3146,"Handcrafted Item by experienced craftsman. High quality long lasting zippers, All brass fittings, UV thread for all stitching, strong canvas lining inside. Every item double stitched for durability"
3147,IMMEDIATE TRACKING NUMBER WITH EVERY PURCHASE .. PLEASE NOTE WE DO NOT DELIVER TO PO BOXES !!!..
3148,Padded compartment protects iPad or tablet up to 11
3149,Front zippered pocket
3150,Front zip-down organizer section
3151,Polyester body
3152,"14""H x 10""L x 1""W"
3153,"8 oz. Oiled Canvas, Faux Leather Trim and Accents, Field & Stream Logo Patch"
3154,Main Zip Top Closure
3155,Double Zip Front Storage Compartment with Interior Utility Slots and Zip Pockets
3156,Exterior Rear Zip Pocket
3157,Padded Interior Laptop Pocket with Snap Tab Closure
3158,100% Cotton yarn
3159,Soft and Comfortable
3160,It will bring you unvaluable memory
3161,It will keep your little one warm and looking Stand out with this adorable hand crochet beanie.
3162,"They are perfect for everyday wear, photo shoots,Christmas, birthdays or any special occasion."
3163,Rugged design resists life's accidental drops and helps survive unexpected impacts and bumps
3164,Built in screen protector is shatter resistant and defends the glass from scratches
3165,A cushioning silicone outer layer surrounds a polycarbonate hard shell for full body protection
3166,"Engineered for a comfortable grip with easy access to all cameras, ports and buttons"
3167,"Integrated Kickstand provides a convenient viewing stand for home, school, and outdoor adventures"
3168,Water Resistant Polyester
3169,"Measure: 16""x9.5""x6.5"""
3170,Drawstring with flap top closure
3171,"[Stylish Backpack] Vintage style, convenient drawstring opening with buckle flap closure keep stuffs safe"
3172,[Cozy Bookbag] Lightweight construction. Ergonomic full padded shoulder straps and back panel for pain relief
3173,"[Spacious Rucksack] Roomy with inner bottle holder, 15.6-inch laptop compartment, small stash phone pocket and more"
3174,"[Durable Daypack] Sturdy water resistant polyester surface, SBS long-lasting waterproof zipper"
3175,"[Utility Bag Pack] Compact size cute for school, college, work, bicycle, travel, casual sports, etc"
3176,Style PCA3200PK
3177,MSRP - $30.00 / Selfie Stick
3178,N/H Twill
3179,"Interior padded Ipad, tablet PC sleeve"
3180,Padded shoulder strap with slip in system
3181,A zipper pocket and organizer on front
3182,Multi-function organizer in main compartment
3183,Business & Laptop Backpacks
3184,500D HP Duraceltex
3185,Recessed three stage locking double handle with push button
3186,Soft and noiseless wheels for stable and controlled motion
3187,Air mesh cushion padded shoulder straps and back with slip-in system
3188,Color matched bottom mold for protection
3189,Side pockets for water bottle
3190,USA
3191,Italey Everyday Laptop/Tablet Messenger Bag | Constructed with durable wrinkle less top nylon material on the outside | Padded compartments all around with Hook-And-Loop Fastener strap closure to protect against bumps dents and scratches
3192,"Organized zipper pocket and slip pocket on flap ideal for small essentials such as pencils, notepads, mp3 players, mobile phone, wallet and more. | Pass through rear strap is designed to let you place the bag on any rolling luggage or handle"
3193,"Outer Hook-And-Loop Fastener back pocket ideal for carrying a wirebound notebook, keyboard, documents, portfolios and more. | Interior Laptop / Tablet Compartment measures 15.9""L x 11.5""H x 2""W (Ideal for 12"" to 15.9"" Laptop/Tablets. Be sure to verify exact dimensions of your device to ensure fit) | Padded shoulder strap lets you carry your laptop and/or tablet and reduces the risk of back strain or fatigue"
3194,"Approximate exterior Dimensions: 16.5""(L) x 13.5""(H) x 3.25""(W) | Weight: 27oz"
3195,"Suitable for Samsung 13.3 ~ 15.6-inch Laptops (ATIV Book 2, 4, 6, 8, 9, 9 Lite)"
3196,"Tailored shape provides a precise fit for a 15"" MacBook Pro/MacBook Pro with Retina Display plus an iPad."
3197,Dimensions : 16.7 x 2.9 x 11.2 in
3198,Thickly padded sleeve is covered by abrasion and water-resistant material
3199,Additional foam padding around edges protects the sides and corners of hardware.
3200,Laptop compartment dimensions: 14.1 x 0.7 x 9.7 in
3201,Back panel zipper allows for quick access to an iPad without opening the main compartment
3202,HIGH QUALITY: PU leather messenger bag with handle. High quality leather makes sure this bag will last you a long time. its Dimensions(HxLxW): 36cm x 28cm x 10cm / 14.17inch x 11.02inch x 3.93inch
3203,"MULTIFUNCTIONAL: Take this bag to work and/or school to use for your laptop, notebooks, magazines, books, folders, cell phone, wallet, etc."
3204,DURABLE: This strong leather is very durable and can hold all of your necessities for your every day use.
3205,"PERFECT GIFT IDEA: Give this bag as a gift for someone with a new job, your spouse, new college student, etc. Personal gift that shows you care."
3206,STYLISH DESIGN: This bag is stylish and classic looking. You will be able to use this bag for many years to come.
3207,plastic frame
3208,plastic lens
3209,non-polarized
3210,Lens width: 10 inches
3211,Easy to Install and Remove Stickers
3212,Quality Graphic Stickers That Bring Out The Image
3213,100% Satisfaction Guarantee or Your Money Back!
3214,Best Price Offer
3215,"Innovative Design allows to convert easily into 3 different types of bags: backpack, Messenger, and tote bag."
3216,Main Interior padded compartment for Tablets up to 12.2 inches & three added interior pockets to sort and store multiple necessaries.
3217,"Two Front pockets with Zipper closures and Flap for gadgets & Side pockets for water bottles,short umbrella,ipod,cellphone etc."
3218,Top dual zipper for easy opening and clear view.
3219,"Made from heavy duty durable canvas. -Exterior Dimension: 13"" x 13"" x 2""."
3220,*Warning* This is an original Vinyl Revolution product. Do not purchase from other sellers on Amazon. They are selling extremely poor quality counterfeit imitations and you will receive no customer support.
3221,Lens width: 13 inches
3222,"Can be easily removed and leaves no sticky residue, will not damage surfaces. Application instructions included. Application instructions included."
3223,Made with high quality Oracal 651 vinyl (Outdoor Durability: 6+ years) ;
3224,Made of high density canvas fabric with excellent stitching technic which makes the backpack strong and durable.
3225,"A perfect combination of camera bag and leisure backpack. It can protect your camera against damage, dust and scratches. Enough space and pockets to store your accessories such as filters, battery, charger, memory cards, cables, twin-lens, etc."
3226,This video camera bag has two separate packets: above is for storing various objects; below is for storing camera equipment. The below packet could be taken out and used as a casual shoulder bag.
3227,"It is with a removable inner bag for well protecting your camera. Equipped with a rain cover, super waterproof performance and safety protection."
3228,"The External Dimension: Approx. 45cm x 30cm x 20cm/ 17.7"" x 11.81"" x 7.87""; The Inner Cases Size: Approx. 24cm x 21cm x 15cm/ 9.5"" x 8.27"" x 5.9""."
3229,"A perfect combination of camera bag and leisure backpack. It can protect your camera against damage, dust and scratches."
3230,"Enough space and pockets to store your accessories such as filters, battery, charger, memory cards, cables, twin-lens, etc."
3231,"Its with a removable inner bag for well protecting your camera. Equipped with a rain cover, super waterproof performance and safety protection."
3232,"The External Dimension: Approx. 46cm x 33cm x 15cm/ 18.1"" x 13"" x 5.9""; The Inner Cases Size: Approx. 26cm x 18cm x 13cm/ 10.24"" x 7.09"" x 5.12""."
3233,"NEW Granite-Swiss gear collection in the fashionable colors of the season. Features A seamless, three-layer ring of foam padding ensures your laptop is protected. Fits up to a 16"" laptop"
3234,All Natural Cotton Canvas Exterior
3235,Dedicated Padded Computer Compartment
3236,Removable ID Holder with Multiple Anchor Locations
3237,Custom Molded Fasteners Keep Your Gear Secure
3238,"Padded Back Panel, Rubberized Handle and Waist Strap For Carrying Comfort"
3239,Polycarbonate Makrolon
3240,"A charging cable in your luggage is priceless when your battery is running out of power, and with the 2in1 Charge's Sync Micro USB & Lightning Connector cable."
3241,The perfect accessory for all your gadgets with a micro-USB port or a Lightning connector
3242,Manufactured in China
3243,"Main material: 100% cotton canvas, head layer leather zipper , durable metal magnet ."
3244,Structure: A Main compartment and inside cellphone and zipper pocket.
3245,"Size: 8.46""""(L)*1.57""""(H)*10.24""""(W) capacity: 6L (please pay attention to the size of the capacity) weight: 0.6 KG , Shoulder width 4 cm, adjustable length 60-150cm."
3246,"Features: very simple design messenger bag, every age are suitable to use, can be used as a daily bag leisure or travel bag. This Shoulder bag can be put something daily need to use things: A4 size paper, can hold a 11.6'' notebook pad phone pen and umbrella, can also store some small things."
3247,"Sechunk: Any problems with your bag, please contact us. We will solve it."
3248,Full Grain Leather
3249,"11.75""H x 15.5""W x 4.5""D, strap measures 46"" at longest setting"
3250,"10.25""H x 15.5""W interior computer sleeve is sewn in and padded to protect your laptop"
3251,Interior pockets and pen loops with leather trim
3252,Exterior back slip pocket with magnet snap closure
3253,Surface-mounted Speakers
3254,100% 16 oz. cotton canvas
3255,internal laptop compartment
3256,front accessory pocket
3257,"dimensions: 10.6"" x 5.3"" x 17"", 21.5L"
3258,Lencca Alpaque Crossover Backpack with TSA Friendly laptop compartment
3259,Multiple internal and external compartments to sort and store multiple items
3260,Made of ECO friendly materials which are weather resistant and long lasting
3261,"Designed to fit most 15.6"" Laptops up to (H x D x W) 11.5 x 2 x 15 inches"
3262,Lencca products include Manufacturer Lifetime Warranty
3263,Camera Shoulder Neck Strap Belt For SLR DSLR Nikon For Canon For Sony
3264,Material: Durable Cotton + Nylon
3265,Total length: 110cm/43.3inch
3266,Strap length: 78cm/30.7inch
3267,Strap width: 4cm/1.6inch
3268,Sturdy PU leather backpack
3269,"Size:12.2""L x 4.7""W x 18.1""H"
3270,Main compartment and 1 inner computer holder and 2 inner pockets for most your necessities
3271,Adjustable padded shoulder strap for easy and comfortable carrying
3272,"14"" laptop fitting, easy to carry A4 size books."
3273,"GENUINE LEATHER: 100% Genuine leather.Quality leather with advanced technology. Simple and smart design. removable strap and cover,is easy to convert to a crossbody or shoulder handbag at your convenience."
3274,"TRUCTURE & DIMENTIONS:The lining is strong and 1 main compartments are great for carrying laptop, tablet, papers and other things separately (inside: 1 laptop compartment for 14 '' laptop or surface.2 slots for your purse or phone and 1 internal zipper pocket).There is a big section zipper pocket for your iPad or document.There is also 1 zipper pocket in back.14.43x10.53x2.34inch (L*H*W ) / 37x27x6cm (L*H*W ).weight:0.7kg."
3275,"PRACTICAL & FUNCTIONAL:Plenty capacity design, most of your belongings can be loaded. Suitable size fit your daily use, perfect for study in university, outdoor activities, travel, working, dating, walk the dog, and so on.It is easy to insert your mobile phone, portable battery charger, books,wallet, 14 laptop or mini iPad 10 inch.etc."
3276,"CHARACTERS:Flexible,multifunctional,convenient,durable.The shoulder strap is very strong for practical everyday use. Each pocket has easy access. Metal zipper is smooth in movement. Used in different occasions, business, school, travel, walking on street, the best choice for hiking, cycling, shopping and so on."
3277,"NOTE:Please do not put the bag exposed to the sun for a long time. Since the leather is genuine which would be mold if the air is wet, please put the bag in the dry and ventilated place after using."
3278,Fits the 13 14 15 inch Macbook
3279,"Easy Peel and Stick Application, Instructions Provided"
3280,"Make Your Laptop Stand Out, and Be Noticed!"
3281,"Macbook Sticker Decal Skin Cover for Apple Macbook Air & Pro 13"""
3282,100% Brand New and High Quality
3283,Easy to remove with no residue left behind
3284,metal frame
3285,Lens width: 15 millimeters
3286,Fits Any Laptops or Any Flat Surface.
3287,"40% Nylon, 60% Polyester"
3288,100% Polyester Hedgren Red lining
3289,Genuine Cow Leather Trims
